1/6/2017	-0.33	0.00%
31/5/2017	-0.33	0.00%
30/5/2017	-0.33	0.00%
29/5/2017	-0.33	0.00%
26/5/2017	-0.33	0.00%
25/5/2017	-0.33	0.00%
24/5/2017	-0.33	0.30%
23/5/2017	-0.33	-0.30%
22/5/2017	-0.33	0.60%
19/5/2017	-0.33	0.00%
18/5/2017	-0.33	0.00%
17/5/2017	-0.33	0.00%
16/5/2017	-0.33	-0.30%
15/5/2017	-0.33	-0.30%
12/5/2017	-0.33	0.00%
11/5/2017	-0.33	0.00%
10/5/2017	-0.33	0.00%
9/5/2017	-0.33	0.00%
8/5/2017	-0.33	0.00%
5/5/2017	-0.33	0.00%
4/5/2017	-0.33	0.00%
3/5/2017	-0.33	0.00%
2/5/2017	-0.33	0.00%
28/4/2017	-0.33	0.00%
27/4/2017	-0.33	0.00%
26/4/2017	-0.33	0.00%
25/4/2017	-0.33	0.00%
24/4/2017	-0.33	0.60%
21/4/2017	-0.33	0.30%
20/4/2017	-0.33	0.00%
19/4/2017	-0.33	-0.30%
18/4/2017	-0.33	0.00%
13/4/2017	-0.33	0.30%
12/4/2017	-0.33	0.00%
11/4/2017	-0.33	0.00%
10/4/2017	-0.33	-0.61%
7/4/2017	-0.33	0.00%
6/4/2017	-0.33	-0.30%
5/4/2017	-0.33	0.30%
4/4/2017	-0.33	0.00%
3/4/2017	-0.33	-0.30%
31/3/2017	-0.33	0.30%
30/3/2017	-0.33	0.00%
29/3/2017	-0.33	0.00%
28/3/2017	-0.33	0.00%
27/3/2017	-0.33	0.00%
24/3/2017	-0.33	0.00%
23/3/2017	-0.33	0.00%
22/3/2017	-0.33	-0.30%
21/3/2017	-0.33	0.00%
20/3/2017	-0.33	0.00%
17/3/2017	-0.33	0.00%
16/3/2017	-0.33	0.00%
15/3/2017	-0.33	0.30%
14/3/2017	-0.33	0.00%
13/3/2017	-0.33	-0.30%
10/3/2017	-0.33	0.00%
9/3/2017	-0.33	0.00%
8/3/2017	-0.33	-0.30%
7/3/2017	-0.33	0.30%
6/3/2017	-0.33	0.00%
3/3/2017	-0.33	0.00%
2/3/2017	-0.33	0.00%
1/3/2017	-0.33	0.30%
28/2/2017	-0.33	-0.30%
27/2/2017	-0.33	0.00%
24/2/2017	-0.33	0.00%
23/2/2017	-0.33	0.30%
22/2/2017	-0.33	-0.30%
21/2/2017	-0.33	0.00%
20/2/2017	-0.33	0.00%
17/2/2017	-0.33	-0.30%
16/2/2017	-0.33	0.00%
15/2/2017	-0.33	0.00%
14/2/2017	-0.33	0.30%
13/2/2017	-0.33	0.00%
10/2/2017	-0.33	-0.30%
9/2/2017	-0.33	0.00%
8/2/2017	-0.33	0.00%
7/2/2017	-0.33	0.00%
6/2/2017	-0.33	0.00%
3/2/2017	-0.33	0.00%
2/2/2017	-0.33	0.00%
1/2/2017	-0.33	-0.31%
31/1/2017	-0.33	0.30%
30/1/2017	-0.33	0.00%
27/1/2017	-0.33	0.00%
26/1/2017	-0.33	0.00%
25/1/2017	-0.33	0.00%
24/1/2017	-0.33	-0.31%
23/1/2017	-0.33	0.30%
20/1/2017	-0.33	0.30%
19/1/2017	-0.33	0.00%
18/1/2017	-0.33	0.00%
17/1/2017	-0.33	-0.30%
16/1/2017	-0.33	-0.31%
13/1/2017	-0.33	0.00%
12/1/2017	-0.33	-0.31%
11/1/2017	-0.33	-0.62%
10/1/2017	-0.32	-0.62%
9/1/2017	-0.32	-0.31%
6/1/2017	-0.32	0.00%
5/1/2017	-0.32	-0.31%
4/1/2017	-0.32	-0.31%
3/1/2017	-0.32	-0.31%
2/1/2017	-0.32	0.31%
30/12/2016	-0.32	0.00%
29/12/2016	-0.32	0.00%
28/12/2016	-0.32	-0.31%
27/12/2016	-0.32	-0.32%
23/12/2016	-0.32	-0.32%
22/12/2016	-0.32	-0.32%
21/12/2016	-0.32	-0.64%
20/12/2016	-0.31	0.00%
19/12/2016	-0.31	0.32%
16/12/2016	-0.31	0.63%
15/12/2016	-0.32	0.00%
14/12/2016	-0.32	0.00%
13/12/2016	-0.32	0.00%
12/12/2016	-0.32	0.00%
9/12/2016	-0.32	0.63%
8/12/2016	-0.32	-0.63%
7/12/2016	-0.32	-0.32%
6/12/2016	-0.32	-0.64%
5/12/2016	-0.31	0.00%
2/12/2016	-0.31	0.00%
1/12/2016	-0.31	0.32%
30/11/2016	-0.31	0.00%
29/11/2016	-0.31	0.00%
28/11/2016	-0.31	0.00%
25/11/2016	-0.31	0.00%
24/11/2016	-0.31	-0.32%
23/11/2016	-0.31	0.00%
22/11/2016	-0.31	-0.32%
21/11/2016	-0.31	0.32%
18/11/2016	-0.31	-0.32%
17/11/2016	-0.31	-0.32%
16/11/2016	-0.31	0.32%
15/11/2016	-0.31	0.00%
14/11/2016	-0.31	0.00%
11/11/2016	-0.31	0.00%
10/11/2016	-0.31	0.00%
9/11/2016	-0.31	0.00%
8/11/2016	-0.31	0.00%
7/11/2016	-0.31	0.00%
4/11/2016	-0.31	0.32%
3/11/2016	-0.31	0.00%
2/11/2016	-0.31	0.00%
1/11/2016	-0.31	0.00%
31/10/2016	-0.31	0.00%
28/10/2016	-0.31	-0.32%
27/10/2016	-0.31	0.32%
26/10/2016	-0.31	-0.32%
25/10/2016	-0.31	-0.32%
24/10/2016	-0.31	0.32%
21/10/2016	-0.31	0.32%
20/10/2016	-0.31	0.00%
19/10/2016	-0.31	-0.32%
18/10/2016	-0.31	-0.32%
17/10/2016	-0.31	0.00%
14/10/2016	-0.31	0.00%
13/10/2016	-0.31	-0.65%
12/10/2016	-0.31	-0.98%
11/10/2016	-0.31	-0.33%
10/10/2016	-0.31	-0.33%
7/10/2016	-0.30	0.00%
6/10/2016	-0.30	-0.66%
5/10/2016	-0.30	-0.33%
4/10/2016	-0.30	0.00%
3/10/2016	-0.30	0.00%
30/9/2016	-0.30	0.00%
29/9/2016	-0.30	0.33%
28/9/2016	-0.30	-0.33%
27/9/2016	-0.30	0.66%
26/9/2016	-0.30	-0.33%
23/9/2016	-0.30	-0.33%
22/9/2016	-0.30	0.00%
21/9/2016	-0.30	0.00%
20/9/2016	-0.30	0.00%
19/9/2016	-0.30	0.00%
16/9/2016	-0.30	0.00%
15/9/2016	-0.30	0.66%
14/9/2016	-0.30	-0.33%
13/9/2016	-0.30	0.33%
12/9/2016	-0.30	-0.66%
9/9/2016	-0.30	0.99%
8/9/2016	-0.30	-0.33%
7/9/2016	-0.30	0.00%
6/9/2016	-0.30	-0.66%
5/9/2016	-0.30	0.00%
2/9/2016	-0.30	-0.67%
1/9/2016	-0.30	0.00%
31/8/2016	-0.30	0.00%
30/8/2016	-0.30	-0.67%
29/8/2016	-0.30	0.34%
26/8/2016	-0.30	0.00%
25/8/2016	-0.30	0.00%
24/8/2016	-0.30	0.00%
23/8/2016	-0.30	0.33%
22/8/2016	-0.30	-0.34%
19/8/2016	-0.30	0.33%
18/8/2016	-0.30	-0.34%
17/8/2016	-0.30	0.33%
16/8/2016	-0.30	-0.34%
15/8/2016	-0.30	0.33%
12/8/2016	-0.30	0.00%
11/8/2016	-0.30	-0.67%
10/8/2016	-0.30	0.34%
9/8/2016	-0.30	0.00%
8/8/2016	-0.30	0.00%
5/8/2016	-0.30	0.00%
4/8/2016	-0.30	0.33%
3/8/2016	-0.30	-0.34%
2/8/2016	-0.30	-0.34%
1/8/2016	-0.30	0.00%
29/7/2016	-0.30	-0.34%
28/7/2016	-0.30	0.67%
27/7/2016	-0.30	0.00%
26/7/2016	-0.30	-0.34%
25/7/2016	-0.30	0.00%
22/7/2016	-0.30	0.00%
21/7/2016	-0.30	0.00%
20/7/2016	-0.30	-0.68%
19/7/2016	-0.30	0.00%
18/7/2016	-0.30	-0.68%
15/7/2016	-0.29	0.68%
14/7/2016	-0.30	0.00%
13/7/2016	-0.30	-1.37%
12/7/2016	-0.29	0.34%
11/7/2016	-0.29	0.34%
8/7/2016	-0.29	0.00%
7/7/2016	-0.29	0.00%
6/7/2016	-0.29	-0.34%
5/7/2016	-0.29	-0.34%
4/7/2016	-0.29	-0.34%
1/7/2016	-0.29	-1.40%
30/6/2016	-0.29	-1.42%
29/6/2016	-0.28	-0.36%
28/6/2016	-0.28	0.71%
27/6/2016	-0.28	-0.71%
24/6/2016	-0.28	-4.46%
23/6/2016	-0.27	-0.37%
22/6/2016	-0.27	-0.75%
21/6/2016	-0.27	0.00%
20/6/2016	-0.27	-0.38%
17/6/2016	-0.27	0.38%
16/6/2016	-0.26	0.76%
15/6/2016	-0.26	0.00%
14/6/2016	-0.26	-0.38%
13/6/2016	-0.26	0.00%
10/6/2016	-0.26	0.38%
9/6/2016	-0.26	-0.76%
8/6/2016	-0.26	1.15%
7/6/2016	-0.26	-0.38%
6/6/2016	-0.26	0.38%
3/6/2016	-0.26	-0.38%
2/6/2016	-0.26	0.38%
1/6/2016	-0.26	0.00%
31/5/2016	-0.26	0.00%
30/5/2016	-0.26	0.38%
27/5/2016	-0.26	0.78%
26/5/2016	-0.26	0.00%
25/5/2016	-0.26	0.00%
24/5/2016	-0.26	0.00%
23/5/2016	-0.26	0.00%
20/5/2016	-0.26	0.00%
19/5/2016	-0.26	0.39%
18/5/2016	-0.26	0.00%
17/5/2016	-0.26	0.00%
16/5/2016	-0.26	0.00%
13/5/2016	-0.26	-0.39%
12/5/2016	-0.26	-0.39%
11/5/2016	-0.26	-0.38%
10/5/2016	-0.26	0.78%
9/5/2016	-0.26	0.78%
6/5/2016	-0.26	0.39%
5/5/2016	-0.26	0.79%
4/5/2016	-0.25	0.80%
3/5/2016	-0.25	0.40%
2/5/2016	-0.25	-0.40%
29/4/2016	-0.25	-0.40%
28/4/2016	-0.25	0.40%
27/4/2016	-0.25	-0.40%
26/4/2016	-0.25	0.80%
25/4/2016	-0.25	0.40%
22/4/2016	-0.25	0.00%
21/4/2016	-0.25	0.00%
20/4/2016	-0.25	-0.40%
19/4/2016	-0.25	0.40%
18/4/2016	-0.25	0.00%
15/4/2016	-0.25	-0.80%
14/4/2016	-0.25	0.80%
13/4/2016	-0.25	0.00%
12/4/2016	-0.25	-0.80%
11/4/2016	-0.25	1.21%
8/4/2016	-0.25	0.40%
7/4/2016	-0.25	-0.40%
6/4/2016	-0.25	0.00%
5/4/2016	-0.25	0.81%
4/4/2016	-0.25	0.41%
1/4/2016	-0.25	0.41%
31/3/2016	-0.24	0.41%
30/3/2016	-0.24	0.41%
29/3/2016	-0.24	0.00%
24/3/2016	-0.24	0.41%
23/3/2016	-0.24	0.84%
22/3/2016	-0.24	0.42%
21/3/2016	-0.24	1.28%
18/3/2016	-0.24	0.43%
17/3/2016	-0.23	1.74%
16/3/2016	-0.23	1.32%
15/3/2016	-0.23	0.44%
14/3/2016	-0.23	0.44%
11/3/2016	-0.23	-1.75%
10/3/2016	-0.23	2.23%
9/3/2016	-0.22	1.36%
8/3/2016	-0.22	2.31%
7/3/2016	-0.22	0.47%
4/3/2016	-0.22	0.94%
3/3/2016	-0.21	2.40%
2/3/2016	-0.21	0.48%
1/3/2016	-0.21	0.98%
29/2/2016	-0.21	1.49%
26/2/2016	-0.20	0.50%
25/2/2016	-0.20	0.00%
24/2/2016	-0.20	0.50%
23/2/2016	-0.20	0.50%
22/2/2016	-0.20	0.51%
19/2/2016	-0.20	1.54%
18/2/2016	-0.20	3.17%
17/2/2016	-0.19	1.07%
16/2/2016	-0.19	2.19%
15/2/2016	-0.18	0.00%
12/2/2016	-0.18	2.23%
11/2/2016	-0.18	2.29%
10/2/2016	-0.18	2.34%
9/2/2016	-0.17	1.18%
8/2/2016	-0.17	1.20%
5/2/2016	-0.17	0.60%
4/2/2016	-0.17	2.47%
3/2/2016	-0.16	0.62%
2/2/2016	-0.16	-0.62%
1/2/2016	-0.16	0.00%
29/1/2016	-0.16	1.25%
28/1/2016	-0.16	0.63%
27/1/2016	-0.16	0.63%
26/1/2016	-0.16	1.94%
25/1/2016	-0.16	1.97%
22/1/2016	-0.15	4.11%
21/1/2016	-0.15	1.39%
20/1/2016	-0.14	0.70%
19/1/2016	-0.14	0.70%
18/1/2016	-0.14	0.00%
15/1/2016	-0.14	-0.70%
14/1/2016	-0.14	-0.69%
13/1/2016	-0.14	0.00%
12/1/2016	-0.14	0.70%
11/1/2016	-0.14	0.00%
8/1/2016	-0.14	0.70%
7/1/2016	-0.14	4.41%
6/1/2016	-0.14	2.26%
5/1/2016	-0.13	0.76%
4/1/2016	-0.13	0.76%
31/12/2015	-0.13	-0.76%
30/12/2015	-0.13	0.00%
29/12/2015	-0.13	0.76%
28/12/2015	-0.13	0.00%
24/12/2015	-0.13	0.00%
23/12/2015	-0.13	0.00%
22/12/2015	-0.13	0.77%
21/12/2015	-0.13	-0.76%
18/12/2015	-0.13	-1.50%
17/12/2015	-0.13	0.00%
16/12/2015	-0.13	0.76%
15/12/2015	-0.13	2.33%
14/12/2015	-0.13	0.78%
11/12/2015	-0.13	2.40%
10/12/2015	-0.13	5.04%
9/12/2015	-0.12	2.59%
8/12/2015	-0.12	2.65%
7/12/2015	-0.11	0.00%
4/12/2015	-0.11	-8.87%
3/12/2015	-0.12	5.08%
2/12/2015	-0.12	1.72%
1/12/2015	-0.12	1.75%
30/11/2015	-0.11	0.88%
27/11/2015	-0.11	3.67%
26/11/2015	-0.11	4.81%
25/11/2015	-0.10	0.00%
24/11/2015	-0.10	5.05%
23/11/2015	-0.10	4.21%
20/11/2015	-0.10	3.26%
19/11/2015	-0.09	0.00%
18/11/2015	-0.09	1.10%
17/11/2015	-0.09	5.81%
16/11/2015	-0.09	3.61%
13/11/2015	-0.08	2.47%
12/11/2015	-0.08	2.53%
11/11/2015	-0.08	2.60%
10/11/2015	-0.08	5.48%
9/11/2015	-0.07	0.00%
6/11/2015	-0.07	2.82%
5/11/2015	-0.07	2.90%
4/11/2015	-0.07	0.00%
3/11/2015	-0.07	4.55%
2/11/2015	-0.07	-2.94%
30/10/2015	-0.07	0.00%
29/10/2015	-0.07	1.49%
28/10/2015	-0.07	1.52%
27/10/2015	-0.07	3.13%
26/10/2015	-0.06	4.92%
23/10/2015	-0.06	15.09%
22/10/2015	-0.05	0.00%
21/10/2015	-0.05	0.00%
20/10/2015	-0.05	-1.85%
19/10/2015	-0.05	5.88%
16/10/2015	-0.05	-1.92%
15/10/2015	-0.05	6.12%
14/10/2015	-0.05	0.00%
13/10/2015	-0.05	0.00%
12/10/2015	-0.05	0.00%
9/10/2015	-0.05	2.08%
8/10/2015	-0.05	4.35%
7/10/2015	-0.05	0.00%
6/10/2015	-0.05	0.00%
5/10/2015	-0.05	4.55%
2/10/2015	-0.04	2.33%
1/10/2015	-0.04	7.50%
30/9/2015	-0.04	-2.44%
29/9/2015	-0.04	0.00%
28/9/2015	-0.04	0.00%
25/9/2015	-0.04	2.50%
24/9/2015	-0.04	2.56%
23/9/2015	-0.04	0.00%
22/9/2015	-0.04	2.63%
21/9/2015	-0.04	2.70%
18/9/2015	-0.04	0.00%
17/9/2015	-0.04	0.00%
16/9/2015	-0.04	2.78%
15/9/2015	-0.04	-5.26%
14/9/2015	-0.04	0.00%
11/9/2015	-0.04	5.56%
10/9/2015	-0.04	2.86%
9/9/2015	-0.04	0.00%
8/9/2015	-0.04	2.94%
7/9/2015	-0.03	0.00%
4/9/2015	-0.03	3.03%
