20/10/2017	-0.274	0.00%
19/10/2017	-0.274	0.00%
18/10/2017	-0.274	0.00%
17/10/2017	-0.274	0.00%
16/10/2017	-0.274	0.00%
13/10/2017	-0.274	0.00%
12/10/2017	-0.274	0.00%
11/10/2017	-0.274	0.00%
10/10/2017	-0.274	0.00%
9/10/2017	-0.274	-0.37%
6/10/2017	-0.273	-0.37%
5/10/2017	-0.272	0.37%
4/10/2017	-0.273	0.00%
3/10/2017	-0.273	-0.37%
2/10/2017	-0.272	0.37%
29/9/2017	-0.273	0.00%
28/9/2017	-0.273	0.00%
27/9/2017	-0.273	0.00%
26/9/2017	-0.273	-0.37%
25/9/2017	-0.272	-0.37%
22/9/2017	-0.271	0.37%
21/9/2017	-0.272	-0.37%
20/9/2017	-0.271	0.37%
19/9/2017	-0.272	-0.37%
18/9/2017	-0.271	0.00%
15/9/2017	-0.271	0.37%
14/9/2017	-0.272	0.00%
13/9/2017	-0.272	0.00%
12/9/2017	-0.272	0.73%
11/9/2017	-0.274	0.36%
8/9/2017	-0.275	-0.73%
7/9/2017	-0.273	0.36%
6/9/2017	-0.274	0.00%
5/9/2017	-0.274	0.00%
4/9/2017	-0.274	-0.37%
1/9/2017	-0.273	0.00%
31/8/2017	-0.273	0.00%
30/8/2017	-0.273	0.00%
29/8/2017	-0.273	0.00%
28/8/2017	-0.273	-0.37%
25/8/2017	-0.272	0.00%
24/8/2017	-0.272	0.37%
23/8/2017	-0.273	0.00%
22/8/2017	-0.273	-0.74%
21/8/2017	-0.271	0.00%
18/8/2017	-0.271	0.00%
17/8/2017	-0.271	0.00%
16/8/2017	-0.271	0.00%
15/8/2017	-0.271	0.00%
14/8/2017	-0.271	0.00%
11/8/2017	-0.271	0.00%
10/8/2017	-0.271	0.00%
9/8/2017	-0.271	-0.74%
8/8/2017	-0.269	0.37%
7/8/2017	-0.27	0.37%
4/8/2017	-0.271	0.37%
3/8/2017	-0.272	0.37%
2/8/2017	-0.273	-0.37%
1/8/2017	-0.272	-0.37%
31/7/2017	-0.271	0.37%
28/7/2017	-0.272	0.00%
27/7/2017	-0.272	0.00%
26/7/2017	-0.272	0.00%
25/7/2017	-0.272	-0.37%
24/7/2017	-0.271	0.37%
21/7/2017	-0.272	0.73%
20/7/2017	-0.274	0.00%
19/7/2017	-0.274	0.00%
18/7/2017	-0.274	0.00%
17/7/2017	-0.274	-0.37%
14/7/2017	-0.273	0.00%
13/7/2017	-0.273	0.00%
12/7/2017	-0.273	0.00%
11/7/2017	-0.273	0.00%
10/7/2017	-0.273	-0.37%
7/7/2017	-0.272	0.37%
6/7/2017	-0.273	0.36%
5/7/2017	-0.274	-0.74%
4/7/2017	-0.272	-0.37%
3/7/2017	-0.271	0.00%
30/6/2017	-0.271	-0.37%
29/6/2017	-0.27	0.37%
28/6/2017	-0.271	0.73%
27/6/2017	-0.273	0.00%
26/6/2017	-0.273	0.00%
23/6/2017	-0.273	-0.37%
22/6/2017	-0.272	-0.37%
21/6/2017	-0.271	0.00%
20/6/2017	-0.271	0.00%
19/6/2017	-0.271	0.00%
16/6/2017	-0.271	0.00%
15/6/2017	-0.271	0.00%
14/6/2017	-0.271	-0.37%
13/6/2017	-0.27	-1.50%
12/6/2017	-0.266	-0.76%
9/6/2017	-0.264	-1.54%
8/6/2017	-0.26	-0.39%
7/6/2017	-0.259	-0.78%
6/6/2017	-0.257	-0.39%
5/6/2017	-0.256	-0.39%
2/6/2017	-0.255	-0.39%
1/6/2017	-0.254	0.00%
31/5/2017	-0.254	0.00%
30/5/2017	-0.254	0.00%
29/5/2017	-0.254	0.00%
26/5/2017	-0.254	-1.20%
25/5/2017	-0.251	-0.40%
24/5/2017	-0.25	0.40%
23/5/2017	-0.251	0.00%
22/5/2017	-0.251	0.00%
19/5/2017	-0.251	0.00%
18/5/2017	-0.251	0.00%
17/5/2017	-0.251	-0.40%
16/5/2017	-0.25	0.40%
15/5/2017	-0.251	0.00%
12/5/2017	-0.251	-0.40%
11/5/2017	-0.25	-0.40%
10/5/2017	-0.249	0.00%
9/5/2017	-0.249	0.00%
8/5/2017	-0.249	-0.40%
5/5/2017	-0.248	0.80%
4/5/2017	-0.25	0.40%
3/5/2017	-0.251	-0.80%
2/5/2017	-0.249	0.00%
28/4/2017	-0.249	-0.40%
27/4/2017	-0.248	0.00%
26/4/2017	-0.248	0.00%
25/4/2017	-0.248	-0.40%
